concept,tf,tf_idx,regime_2d,n,feat_mean,feat_std,corr_concurrent_signed,corr_lookback_return,corr_forward_return
vol_accel_1b,1D,7,UP_CHOPPY,3924,406979.63914373086,1944651.1437097497,-0.08967291737814288,-0.1551277388815539,-0.14387709936346493
vol_accel_1b,1D,7,DOWN_SMOOTH,4662,-82850.84427284428,1875984.3406899825,0.06537595759928211,0.06545086530936267,0.1012589905149617
vol_accel_1b,1D,7,DOWN_CHOPPY,2988,411528.1485943775,1769300.8161788187,0.020263858791358398,0.01658018987747015,0.002878955709592972
vol_accel_1b,1D,7,FLAT_SMOOTH,9510,-222829.7097791798,1466861.5040316943,0.008678460570042155,0.0023755602265104815,-0.003128993916596526
vol_accel_1b,1D,7,FLAT_CHOPPY,18315,97870.81485121485,1765491.9798483248,-0.041439109973596955,-0.05199596243396365,-0.05591532888768236
bar_range,5s,0,UP_SMOOTH,7146,1.5971522530086761,2.6750952950204123,0.38151167526862917,0.4349032126096178,0.18468319257397875
bar_range,5s,0,UP_CHOPPY,3924,2.0004459734964324,3.63820135545582,0.1387740209319905,0.22496308829875888,0.12470096973518079
bar_range,5s,0,DOWN_SMOOTH,4662,2.103978978978979,2.9144791830069785,-0.26194266590180465,-0.32150200744572627,-0.14412169274476708
bar_range,5s,0,DOWN_CHOPPY,2988,1.9308902275769746,2.2072658882587675,-0.15724116849992778,-0.20698832945492918,-0.0976827237459297
bar_range,5s,0,FLAT_SMOOTH,9893,1.3366521783078944,1.7720190584557296,-0.07966405386634284,-0.10807645504814499,-0.023037957153830214
bar_range,5s,0,FLAT_CHOPPY,18315,1.8512421512421513,2.568339321610115,-0.08970981571550841,-0.12614312287499105,-0.015307365200191438
bar_range,15s,1,UP_SMOOTH,7146,3.1344458438287153,4.662348722876249,0.3450360672617431,0.3989958525481693,0.19339407203225534
bar_range,15s,1,UP_CHOPPY,3924,3.819954128440367,5.563842070096373,0.12921916893256818,0.20236437885560293,0.15587527636349596
bar_range,15s,1,DOWN_SMOOTH,4662,4.068318318318318,4.704770451033137,-0.26255554778107826,-0.3561592876955206,-0.14221459941837614
bar_range,15s,1,DOWN_CHOPPY,2988,3.768908969210174,3.634404508619761,-0.16064827065860898,-0.23714436873849454,-0.1119270402573726
bar_range,15s,1,FLAT_SMOOTH,9893,2.6835894066511674,2.8753610603100714,-0.09634193502864291,-0.12853719517489462,-0.012022551742218654
bar_range,15s,1,FLAT_CHOPPY,18315,3.6316407316407315,4.261934563574223,-0.0820647597095822,-0.12909393559516044,-0.016026173633136617
bar_range,1m,2,UP_SMOOTH,7146,7.833613210187518,11.658116791001808,0.4526459432153837,0.4623413339231277,0.2129469653259244
bar_range,1m,2,UP_CHOPPY,3924,9.25401376146789,13.735528936630933,0.13241127057469132,0.16888570650525495,0.12369856615598385
bar_range,1m,2,DOWN_SMOOTH,4662,9.965894465894467,10.098834062660698,-0.2818946980919614,-0.3821895224490032,-0.15187043357521954
bar_range,1m,2,DOWN_CHOPPY,2988,9.414323962516734,7.8218656324877,-0.1687208178140799,-0.22260659271717254,-0.12253134193519928
bar_range,1m,2,FLAT_SMOOTH,9893,6.823536844233296,6.133466836935516,-0.0929281364712508,-0.13167954345066854,-0.024364585928424894
bar_range,1m,2,FLAT_CHOPPY,18315,9.026958776958777,9.095781697898007,-0.11348556815058378,-0.15604342241586858,-0.011293357812530515
bar_range,5m,3,UP_SMOOTH,7146,19.228519451441365,24.43596610837324,0.4397262587060006,0.4721130802074999,0.23474758405552626
bar_range,5m,3,UP_CHOPPY,3924,22.833333333333332,33.45449691617516,0.22302410414846804,0.2857217406003017,0.09070874234808718
bar_range,5m,3,DOWN_SMOOTH,4662,25.024024024024023,24.91775536121541,-0.31777174696072963,-0.4006772468773051,-0.15719479682480292
bar_range,5m,3,DOWN_CHOPPY,2988,23.07873159303882,18.37748121736193,-0.16210830735572254,-0.23875549558477618,-0.07814936205150132
bar_range,5m,3,FLAT_SMOOTH,9893,17.02918730415445,15.02039327574628,-0.10881845581895291,-0.1558454699470706,-0.0042114328749225695
bar_range,5m,3,FLAT_CHOPPY,18315,22.626999726999728,22.455820640189295,-0.1039513188243818,-0.14767312202403898,-0.0161295547150128
bar_range,15m,4,UP_SMOOTH,7146,34.04558494262525,46.01197700008782,0.43673661043543177,0.5315672751716006,0.18585585035206256
bar_range,15m,4,UP_CHOPPY,3924,40.37251529051988,61.609074144069226,0.19869437989063995,0.33268038525267507,0.06750686630586118
bar_range,15m,4,DOWN_SMOOTH,4662,43.89033676533676,42.085274295928635,-0.26448112708246335,-0.43140346316473704,-0.15549307228462966
bar_range,15m,4,DOWN_CHOPPY,2988,39.73393574297189,29.871130248583928,-0.14996566678592577,-0.25962969932176344,-0.10992902458723774
bar_range,15m,4,FLAT_SMOOTH,9890,29.62189079878665,25.167291003708065,-0.07193806725485319,-0.14886196717343686,-0.01732679772729655
bar_range,15m,4,FLAT_CHOPPY,18315,39.746341796341795,38.39120813939595,-0.08443388918422969,-0.1496546407483128,-0.0023938159798000394
bar_range,1h,5,UP_SMOOTH,7146,70.70794850265882,88.03023223192876,0.24743993946326653,0.4205064131590519,0.19812659036286898
bar_range,1h,5,UP_CHOPPY,3924,80.07734454638124,102.2738122131474,0.07614212378704328,0.15137279379037638,0.11971267911204769
bar_range,1h,5,DOWN_SMOOTH,4662,89.62591162591163,80.71727573098535,-0.08498189196588736,-0.223105127270522,-0.12669041612774004
bar_range,1h,5,DOWN_CHOPPY,2988,80.16173025435073,55.07673895709622,-0.1333400587287505,-0.224748415312602,-0.15811288949511013
bar_range,1h,5,FLAT_SMOOTH,9882,59.545866221412666,46.007014469009654,0.005820730020333704,-0.03142277221886126,-0.04771688788206386
bar_range,1h,5,FLAT_CHOPPY,18315,81.03565383565383,72.45012677094599,-0.0015107649359299023,-0.07698575980764558,0.023453599154975146
bar_range,4h,6,UP_SMOOTH,7146,147.8329834872656,186.57694521257855,0.11844563788448517,0.153856132777083,0.07840260889252455
bar_range,4h,6,UP_CHOPPY,3924,162.5709734964322,203.7001139556772,0.07995736918090186,0.11397272950164092,0.18100415621419438
bar_range,4h,6,DOWN_SMOOTH,4662,179.61974474474474,147.47702703036563,-0.052863328639847856,-0.053540471035240206,-0.15824145079666888
bar_range,4h,6,DOWN_CHOPPY,2988,153.30614123159305,100.40380405514746,-0.03726441150753746,-0.020814159938374228,-0.0763236748876715
bar_range,4h,6,FLAT_SMOOTH,9834,113.26011795810453,75.67450835648182,0.021354885668676427,-0.001458800045922032,0.0191214699692789
bar_range,4h,6,FLAT_CHOPPY,18315,158.6984438984439,134.40014010160561,0.01659386669389569,0.015169989135476337,0.013111995688689025
bar_range,1D,7,UP_SMOOTH,7146,406.2080184718724,365.1425446281231,0.0947657390217635,0.11397350574338873,0.0696588510545115
bar_range,1D,7,UP_CHOPPY,3924,364.12461773700306,289.48454063040674,0.015839230216788878,0.0057272316250009375,0.039235818942731863
bar_range,1D,7,DOWN_SMOOTH,4662,350.2065637065637,219.09026166433222,-0.029364815840827892,-0.07950769937052297,0.012612258623148912
bar_range,1D,7,DOWN_CHOPPY,2988,421.3955823293173,257.5146341234088,-0.07202782807758215,-0.07010100806132194,-0.05182195571674435
bar_range,1D,7,FLAT_SMOOTH,9882,274.3811475409836,202.68993981289418,0.0121516695954277,0.009522543670109802,0.002368174536307479
bar_range,1D,7,FLAT_CHOPPY,18315,390.51803166803165,364.04015143686917,-0.049832136874309936,-0.06099397770724716,-0.054364333106985054
body,5s,0,UP_SMOOTH,7146,0.045689896445563954,1.8253665251491205,0.049420428851988336,0.008952872949013958,0.012908439032099742
body,5s,0,UP_CHOPPY,3924,0.0031855249745158,2.360875845018259,0.14394187426870592,0.009005342826359395,0.029623169065392384
body,5s,0,DOWN_SMOOTH,4662,-0.060274560274560275,2.271871052660078,0.0232444365886803,-0.013106348384445653,-0.011425345972232421
body,5s,0,DOWN_CHOPPY,2988,-0.07312583668005354,1.730143806719407,0.05989042140442891,0.024052460384050265,0.016032630743353347
body,5s,0,FLAT_SMOOTH,9893,-0.007202062064085717,1.3809453072746256,0.056999204823192706,0.0378680496432835,-0.03184935729719784
body,5s,0,FLAT_CHOPPY,18315,-0.03048048048048048,1.8741862811132077,0.05481177399766534,0.056945811902575756,-0.02340698641482965
body,15s,1,UP_SMOOTH,7146,0.015708088441085923,3.3349974701361904,0.09385923680064905,0.01996443900450474,0.028732579663572216
body,15s,1,UP_CHOPPY,3924,0.011531600407747197,3.59843789358326,0.15419846960060285,0.05275778965019188,0.007320605941350444
body,15s,1,DOWN_SMOOTH,4662,-0.10054697554697554,3.869577303556108,0.02742465548745393,-0.014164671347120095,0.02742540126666897
body,15s,1,DOWN_CHOPPY,2988,-0.09370816599732262,3.145738373976814,0.08714156344594916,0.019202267991745993,0.002110317793296653
body,15s,1,FLAT_SMOOTH,9893,-0.0009602749418780956,2.4483364035585877,0.08181345166362973,0.055430609480374225,-0.024944479487402613
body,15s,1,FLAT_CHOPPY,18315,-0.005937755937755937,3.3245803732838737,0.08340034134183473,0.05901288117247894,0.005402621455107461
body,1m,2,UP_SMOOTH,7146,0.38871396585502377,8.6494042485071,0.2736526504201143,0.14452484741236662,0.08378862554532174
body,1m,2,UP_CHOPPY,3924,0.054090214067278285,10.172198034707387,0.1463967173149422,0.10317294713227604,0.08005874596318648
body,1m,2,DOWN_SMOOTH,4662,-0.5173745173745173,8.501128797585572,0.15365105509692792,0.09153589467202214,0.0004992636359985828
body,1m,2,DOWN_CHOPPY,2988,-0.24623493975903615,7.1496662596835145,0.14110676680265918,0.06652348459973952,-0.019765610279477586
body,1m,2,FLAT_SMOOTH,9893,-0.03537855049024563,5.255840758140855,0.13321205375499778,0.05529738127981526,-0.018768283302158892
body,1m,2,FLAT_CHOPPY,18315,-0.060851760851760854,7.359894588915831,0.1818052025432111,0.10626641536256944,0.0002855923807431097
body,5m,3,UP_SMOOTH,7146,1.5041631682059893,17.898065300030375,0.4853656556821494,0.321862052694073,0.07239596566941213
body,5m,3,UP_CHOPPY,3924,0.9662971457696228,25.29978441734435,0.4788725230105377,0.3023865805182527,-0.09898058099207818
body,5m,3,DOWN_SMOOTH,4662,-1.7817460317460319,21.300022767157927,0.4268455754933354,0.25910080247789746,0.0062939514553881255
body,5m,3,DOWN_CHOPPY,2988,-0.9925535475234271,17.479603210190067,0.4115802690942868,0.239565249267008,-0.016642769067513698
body,5m,3,FLAT_SMOOTH,9893,-0.08887597291013848,12.882849447849988,0.3963765283791928,0.2030715034364318,-0.03125056744068183
body,5m,3,FLAT_CHOPPY,18315,-0.0595959595959596,18.873381677767433,0.4635529899396851,0.287730160705163,0.009512057223844678
body,15m,4,UP_SMOOTH,7146,4.678001679261125,33.514786519656596,0.5631675481971083,0.5486693552310915,0.06915723840162295
body,15m,4,UP_CHOPPY,3924,2.9136085626911314,45.41703269303098,0.5507919413245476,0.37252156436237177,-0.20797579960031312
body,15m,4,DOWN_SMOOTH,4662,-5.434148434148434,36.69945637694392,0.549813649910035,0.46766093327879277,0.006437244282536692
body,15m,4,DOWN_CHOPPY,2988,-2.9965696117804552,28.824888799497337,0.5239976020914515,0.47629780737468097,-0.040686139800558276
body,15m,4,FLAT_SMOOTH,9890,-0.20070778564206268,22.199130896107572,0.430109802338074,0.33580713349486346,-0.041841834639187114
body,15m,4,FLAT_CHOPPY,18315,-0.12091182091182091,33.56835461644814,0.5689382924183977,0.4891649283242636,-0.0013615949363050095
body,1h,5,UP_SMOOTH,7146,18.48411698852505,79.96331597727817,0.18701279572030863,0.45412977763826445,0.09341140197584887
body,1h,5,UP_CHOPPY,3924,11.67125382262997,64.98877798021493,0.024372861651902892,0.26359309925730734,-0.13853084950102001
body,1h,5,DOWN_SMOOTH,4662,-20.40674603174603,68.99217149544634,0.08475838609911118,0.3317198273297185,-0.01109528787720742
body,1h,5,DOWN_CHOPPY,2988,-10.653112449799197,57.24841123887697,0.07495429871312403,0.38761383656792486,-0.03557482327762609
body,1h,5,FLAT_SMOOTH,9882,-1.0201376239627606,41.34631294776968,0.06603584366203082,0.2790987581201888,-0.056509149941484094
body,1h,5,FLAT_CHOPPY,18315,-0.5005050505050505,64.26308775340532,0.14473998948140188,0.4735366529415848,-0.0788579457766008
body,4h,6,UP_SMOOTH,7146,64.15414217744193,175.1560714877108,0.026764821377134172,0.045709759232255856,-0.017298925301489944
body,4h,6,UP_CHOPPY,3924,45.037143221202854,93.80385782081765,0.02127246990997196,0.044738705151783374,0.06460808077041248
body,4h,6,DOWN_SMOOTH,4662,-70.38990776490776,114.48064551103754,0.00938097959275554,0.018849835531039402,0.11015697758141968
body,4h,6,DOWN_CHOPPY,2988,-32.59789156626506,108.69936597896607,-0.056803446102056454,-0.0807849056680638,-0.04071213251961563
body,4h,6,FLAT_SMOOTH,9834,-2.6536760219646127,69.7391727163905,-0.002846257608530857,0.054908289528324924,-0.0707975142707165
body,4h,6,FLAT_CHOPPY,18315,-3.642983892983893,118.07002513464256,-0.05001960298430905,-0.03374689439120508,-0.09106958589695761
body,1D,7,UP_SMOOTH,7146,52.572418136020154,358.6849342914858,-0.1559083926739544,-0.18969565500387423,-0.15159065679189843
body,1D,7,UP_CHOPPY,3924,36.452599388379205,256.1264359521465,-0.10308160970728096,-0.1515305927067255,-0.15613622292450638
body,1D,7,DOWN_SMOOTH,4662,-66.11357786357786,257.355979364905,0.01805836096610634,0.059612687253662755,-0.02919252792631908
body,1D,7,DOWN_CHOPPY,2988,-37.94879518072289,288.5568303052581,-0.004348895591352992,-0.02487677982527416,-0.03734491397354144
body,1D,7,FLAT_SMOOTH,9882,66.60230722525804,187.14222942008817,0.0181842790670327,0.04480964918967101,0.02275104620077785
body,1D,7,FLAT_CHOPPY,18315,6.71968331968332,347.2255594865555,-0.07959926620161728,-0.10012677596752231,-0.11730554836666156
price_velocity_w,5s,0,UP_SMOOTH,7146,0.033799017321267534,0.8563601129578846,0.20869057112581632,0.09631401532874213,0.08228270145287377
price_velocity_w,5s,0,UP_CHOPPY,3924,0.0004247366632687746,1.018155794708974,0.13077424435889456,0.12160370214235068,0.05935817372302134
price_velocity_w,5s,0,DOWN_SMOOTH,4662,-0.041922875256208594,0.8270205047005421,0.11841947994017074,0.04898728409094037,0.011694843399200237
price_velocity_w,5s,0,DOWN_CHOPPY,2988,-0.01927153056671129,0.6722065648705026,0.09943149720937668,0.03567975605655658,-0.024968317808352618
price_velocity_w,5s,0,FLAT_SMOOTH,9893,-0.0008367307973089843,0.5073161492044441,0.09519763292618255,0.04695791269634741,-0.015451790704413498
price_velocity_w,5s,0,FLAT_CHOPPY,18315,-0.0052840719507386185,0.7057916699586726,0.14085575706826145,0.07689263339609854,0.021544387131626846
price_velocity_w,15s,1,UP_SMOOTH,7146,0.06999836738501725,1.113011781153833,0.28927577578616237,0.17019308716633488,0.0638434603079097
price_velocity_w,15s,1,UP_CHOPPY,3924,0.05990910635406048,1.4882561198244435,0.35297409290939447,0.17539003470190154,-0.022017128877019308
price_velocity_w,15s,1,DOWN_SMOOTH,4662,-0.0927087802087802,1.221780415703146,0.29210488431932263,0.16668912772110586,0.0008524773345292313
price_velocity_w,15s,1,DOWN_CHOPPY,2988,-0.030183232931726908,1.0524343880775446,0.3154878004160774,0.17273643667483413,-0.007273551078691055
price_velocity_w,15s,1,FLAT_SMOOTH,9893,0.002025843188786687,0.7877237118918398,0.303088605351092,0.14950878773762746,-0.03942023465081774
price_velocity_w,15s,1,FLAT_CHOPPY,18315,-0.005626080626080625,1.148672238721235,0.3553861855128691,0.22092006060710712,0.01757168998522734
price_velocity_w,1m,2,UP_SMOOTH,7146,0.32138958858102434,2.2555835358722067,0.6965076288375073,0.5571361954691472,0.09411851810448629
price_velocity_w,1m,2,UP_CHOPPY,3924,0.20528372409106357,2.8235742117146567,0.6406265976393181,0.4335076715874041,-0.18679230566532448
price_velocity_w,1m,2,DOWN_SMOOTH,4662,-0.3935649935649936,2.6855935713816455,0.6721131226152638,0.49246341761289913,0.011965107070290405
price_velocity_w,1m,2,DOWN_CHOPPY,2988,-0.205404953145917,1.9446323956787381,0.6365154079325148,0.45558771125149083,-0.031965751900866514
price_velocity_w,1m,2,FLAT_SMOOTH,9890,0.006730704415234237,2.0372105305300576,0.5762997656841138,0.49208354003084637,-0.050228054391988
price_velocity_w,1m,2,FLAT_CHOPPY,18315,-0.006150696150696147,2.1848803621350887,0.6759333853543764,0.5033411924591024,0.0135669946743474
price_velocity_w,5m,3,UP_SMOOTH,7146,1.5992979755574215,7.016709875121508,0.7061292306972075,0.8993164402889294,0.10572510420187145
price_velocity_w,5m,3,UP_CHOPPY,3924,1.003284630195945,6.718063564454165,0.5074835058792604,0.7625816791832228,-0.22052974691318583
price_velocity_w,5m,3,DOWN_SMOOTH,4662,-1.9336658086658087,7.649976126927928,0.6252277504765611,0.863044216710713,-0.0004561151441130224
price_velocity_w,5m,3,DOWN_CHOPPY,2988,-0.9953703703703703,5.4928885284539914,0.5981555962757907,0.8415546566751533,-0.03427197077647935
price_velocity_w,5m,3,FLAT_SMOOTH,9884,0.018762084626107314,5.750976929335486,0.5390473548336803,0.860084230452686,-0.06359059333997925
price_velocity_w,5m,3,FLAT_CHOPPY,18315,-0.02777626110959446,6.3103162167784115,0.6724733490076801,0.8670762650486192,-0.011635368617688225
price_velocity_w,15m,4,UP_SMOOTH,7146,4.6123472338837574,12.012836954232114,0.3242477601936891,0.5268192495984747,0.07964383328941911
price_velocity_w,15m,4,UP_CHOPPY,3924,2.909159446143391,8.027254687544973,0.1355426174013823,0.38298938042240716,-0.12977942979871399
price_velocity_w,15m,4,DOWN_SMOOTH,4662,-5.471632346632346,11.144800536539499,0.17948543559901226,0.4364953554870185,-0.059234872981027566
price_velocity_w,15m,4,DOWN_CHOPPY,2988,-2.6794748438197233,7.719897880951926,0.1874713051092953,0.43456180559200985,-0.010510263065839253
price_velocity_w,15m,4,FLAT_SMOOTH,9855,0.08841324200913246,8.58554803061952,0.1457385330621649,0.44702510555943686,-0.06281753350803344
price_velocity_w,15m,4,FLAT_CHOPPY,18315,-0.13160888160888165,9.10870226352577,0.22402869707935977,0.4426322793226657,-0.07247345146820235
price_velocity_w,1h,5,UP_SMOOTH,7146,14.706409179960817,24.90852754659852,0.038813045816089256,0.09294903626511095,-0.012825040360011062
price_velocity_w,1h,5,UP_CHOPPY,3924,9.521858010533467,19.486764023545163,-0.06978492007788409,-0.02714962633656054,-0.09360587241811455
price_velocity_w,1h,5,DOWN_SMOOTH,4662,-16.130943443443446,24.288468208709986,0.05223420471383819,0.13303880684984873,0.05606115611564434
price_velocity_w,1h,5,DOWN_CHOPPY,2988,-8.293751394466756,13.426730244515378,-0.02446864308596256,0.03386514657325497,-0.07693907803855433
price_velocity_w,1h,5,FLAT_SMOOTH,9738,1.013803313479838,15.932346074439758,-0.011482665623647016,0.04874526496820637,-0.08233414044171267
price_velocity_w,1h,5,FLAT_CHOPPY,18315,-0.9119778869778872,15.855200879533697,-0.028141463082913643,0.05335727030221288,-0.11716570495179433
price_velocity_w,4h,6,UP_SMOOTH,6978,11.01928680615267,28.557267883685547,-0.09720913079695835,-0.1175762805515689,-0.11009771320755797
price_velocity_w,4h,6,UP_CHOPPY,3924,-1.7694670970664854,36.608501153501514,-0.11767908221729552,-0.1670901884278581,-0.20956665998548268
price_velocity_w,4h,6,DOWN_SMOOTH,4662,-13.770904833404833,32.458730337688955,0.08035096656276901,0.11775013576647193,0.11443428677356254
price_velocity_w,4h,6,DOWN_CHOPPY,2988,-2.395424289751599,24.438429980026296,0.013868203970399881,-0.0012092018669179773,-0.021961590914096336
price_velocity_w,4h,6,FLAT_SMOOTH,9402,11.621735328180764,27.33225193913985,0.0036137059491784754,0.020321080561562132,-0.002505714339308548
price_velocity_w,4h,6,FLAT_CHOPPY,18087,0.9148198829116059,26.439403676988093,-0.03217740270335596,-0.03015089025579379,-0.04407552487026582
price_velocity_w,1D,7,UP_SMOOTH,6978,4.822055030094579,112.41202583664528,-0.16669465429419142,-0.21020752381405125,-0.14941005888141967
price_velocity_w,1D,7,UP_CHOPPY,3924,-17.06697247706421,150.47757509486402,-0.11465370068509091,-0.15928749848858942,-0.19184152277596295
price_velocity_w,1D,7,DOWN_SMOOTH,4482,-33.36184738955823,134.60426109632868,0.07683242657006212,0.11475180976096819,0.09379821589046013
price_velocity_w,1D,7,DOWN_CHOPPY,2988,-2.8377510040160634,125.4526362270139,0.015634805138393784,0.004680319075219836,-0.012988470443508334
price_velocity_w,1D,7,FLAT_SMOOTH,9402,67.61148691767707,105.53762632364356,0.014561478301537444,0.03365717978761228,0.012143526753149255
price_velocity_w,1D,7,FLAT_CHOPPY,18039,4.595764731969618,111.83346554631967,0.025502041615357223,0.031091019457675367,0.02740566168891644
price_accel_w,5s,0,UP_SMOOTH,7146,0.0019591379792891117,0.3574977598063316,0.006338169711160325,0.02212000617645217,-0.013894341144028082
price_accel_w,5s,0,UP_CHOPPY,3924,0.002725393589307964,0.42080131006489463,0.09639215730765834,0.06205287268029773,-0.0151783968426316
price_accel_w,5s,0,DOWN_SMOOTH,4662,0.0020973354306687638,0.40320407118638124,-0.02928429348319071,-0.0374506227331251,0.007607523162251119
price_accel_w,5s,0,DOWN_CHOPPY,2988,-0.009510263275323515,0.33011155758740474,-0.013807876875897815,-0.0020993572244397615,0.0021002300657867517
price_accel_w,5s,0,FLAT_SMOOTH,9893,0.0010388939429675302,0.2650536203057556,-0.028758040015371224,-0.010885742595959263,-0.031202882978147252
price_accel_w,5s,0,FLAT_CHOPPY,18315,-0.005554038887372222,0.36468390362905156,0.007842044648262542,0.02716509124779217,-0.0040220775565540465
price_accel_w,15s,1,UP_SMOOTH,7146,-0.0038483067450321867,0.40132254666662814,0.016355452060434546,0.022369628528622787,-0.0048430361939262425
price_accel_w,15s,1,UP_CHOPPY,3924,-0.007188668025823988,0.5264976975808734,0.08131758277699859,-0.007069894256314772,0.022298794760947503
price_accel_w,15s,1,DOWN_SMOOTH,4662,0.0038118475618475626,0.4988726894139566,-0.03197100815459841,-0.025888884284400386,0.04824282378279412
price_accel_w,15s,1,DOWN_CHOPPY,2988,-0.005340807675145026,0.4055365201332001,0.011089470012953214,-0.017747243759218077,0.016384152988014843
price_accel_w,15s,1,FLAT_SMOOTH,9893,-0.002278547120859866,0.3218546786963582,0.004562202434174041,0.009819253370172113,-0.004420284807779278
price_accel_w,15s,1,FLAT_CHOPPY,18315,-0.005427017927017928,0.4389966440705166,-0.0270988585070876,-0.0028626426041704423,-0.00537479605804599
price_accel_w,1m,2,UP_SMOOTH,7146,-0.000520104487358896,0.7699894944750251,0.06166183739439936,-0.022346101702999447,0.01200206944867724
price_accel_w,1m,2,UP_CHOPPY,3924,0.001346415222562013,0.9304661051832552,-0.01177085460328315,0.0627418787958067,0.0755650847799367
price_accel_w,1m,2,DOWN_SMOOTH,4662,-0.001161876161876162,0.8085247702909943,0.040001781215387715,-0.00513140252494918,0.02046588830243302
price_accel_w,1m,2,DOWN_CHOPPY,2988,0.00032351628737170584,0.6720423378147911,0.047996294208259974,-0.01353183441299904,-0.007760349011186699
price_accel_w,1m,2,FLAT_SMOOTH,9890,0.0005527468823727675,0.497761958983366,0.02800283492419277,-0.004574032889003708,0.007922456267623418
price_accel_w,1m,2,FLAT_CHOPPY,18315,0.0010073710073710072,0.7036675336070765,0.04947643603218365,-0.007181460574821985,-0.013839757440279746
price_accel_w,5m,3,UP_SMOOTH,7146,-0.002087414870790183,2.9256863130027195,0.29637925158774203,-0.000781199822571435,0.029553198946795107
price_accel_w,5m,3,UP_CHOPPY,3924,-0.0016493940423604166,3.83280276474067,0.3560628883062673,-0.004088147161352153,-0.058839554679399664
price_accel_w,5m,3,DOWN_SMOOTH,4662,-0.008383383383383377,3.6863832984948064,0.31186507014279896,0.004010578412904861,0.017103755245808525
price_accel_w,5m,3,DOWN_CHOPPY,2988,0.0010597947344935267,2.89256720866015,0.3110548243785269,-0.0011071293912758965,-0.00635849737606774
price_accel_w,5m,3,FLAT_SMOOTH,9883,0.010289835520028781,2.7741617671844514,0.311386605910661,0.001130415177343318,-0.011590287825566961
price_accel_w,5m,3,FLAT_CHOPPY,18315,0.00044893378226711615,2.9798295362117218,0.32497452390219395,-0.004003758451045595,0.01855679966930167
price_accel_w,15m,4,UP_SMOOTH,7146,0.04020605933389309,3.9856259892029593,0.39900107032008597,0.4234356164178002,0.033411888462450016
price_accel_w,15m,4,UP_CHOPPY,3924,-0.00014334862385321373,5.335706320317218,0.40498803406973627,0.2578990980192419,-0.18136155593549075
price_accel_w,15m,4,DOWN_SMOOTH,4662,-0.05429536679536681,4.781182524661887,0.39344449389708436,0.3635120974724084,-0.0007586781328899884
price_accel_w,15m,4,DOWN_CHOPPY,2988,-0.0676037483266399,3.4673108394527685,0.3815253437160639,0.35819225079754574,-0.01896615941680649
price_accel_w,15m,4,FLAT_SMOOTH,9852,0.004354022871836519,3.694083814978781,0.2973083739062066,0.37506624649423836,-0.021373182310294243
price_accel_w,15m,4,FLAT_CHOPPY,18315,0.007489307489307492,3.8717056841398714,0.3982227663165445,0.3471790777604914,0.029630553394159972
price_accel_w,1h,5,UP_SMOOTH,7146,1.059459254594645,8.101927352826596,0.15993910305637163,0.3620117694958479,0.1297123963704221
price_accel_w,1h,5,UP_CHOPPY,3924,0.8092560737342847,9.279973145072436,-0.018992969741390118,0.1283973007060651,-0.03253782949530912
price_accel_w,1h,5,DOWN_SMOOTH,4662,-1.3859439796939799,8.673665200295554,0.06495864455753196,0.22556583321834142,0.02669315483342466
price_accel_w,1h,5,DOWN_CHOPPY,2988,-0.5296254462293618,7.17830608778041,0.051237225521074355,0.2454186758428286,-0.007406249989161301
price_accel_w,1h,5,FLAT_SMOOTH,9726,-0.12966104599355677,6.439995138826505,0.04459502014587625,0.1674368480355608,-0.016391585044194384
price_accel_w,1h,5,FLAT_CHOPPY,18315,-0.06948994448994443,8.259025689037305,0.10354598399939768,0.31117748405912005,-0.010476947523157804
price_accel_w,4h,6,UP_SMOOTH,6978,4.76318628387631,12.8939702914864,0.036088441465907325,0.04701261651721263,0.012127694030178326
price_accel_w,4h,6,UP_CHOPPY,3924,2.790541114509004,9.253174309360551,0.04816525098924387,0.07263704425388837,0.07517700648443788
price_accel_w,4h,6,DOWN_SMOOTH,4662,-4.370561037227704,8.704478189463071,0.008525801024275215,0.016428692414126898,0.07585813464237713
price_accel_w,4h,6,DOWN_CHOPPY,2988,-0.8230421686746991,8.610062376408493,-0.04262761242714043,-0.06463674772888527,0.01643028250315371
price_accel_w,4h,6,FLAT_SMOOTH,9402,-1.4583289016521306,11.987143686867515,-0.021930009179472833,0.0077412148749105986,-0.018450040332630282
price_accel_w,4h,6,FLAT_CHOPPY,18039,-0.4823068536689027,9.70921259026108,-0.03028393656850057,-0.00979769277259583,-0.04345812895397191
price_accel_w,1D,7,UP_SMOOTH,6978,20.535941530524504,82.55589285504546,-0.06101260472129204,-0.07589901639775007,-0.057702626654694174
price_accel_w,1D,7,UP_CHOPPY,3924,0.11422018348623987,58.60871589731298,-0.06958760436469527,-0.10893923243940645,-0.13292290520889513
price_accel_w,1D,7,DOWN_SMOOTH,4386,-20.995827633378937,64.1583885647125,0.022074071559730245,0.046944475319723,0.017757313655680437
price_accel_w,1D,7,DOWN_CHOPPY,2988,-13.643775100401603,113.70225080780355,-0.017221930776622082,-0.022873218822921492,-0.05028075718063741
price_accel_w,1D,7,FLAT_SMOOTH,9402,-3.0714741544352253,73.29321544789951,0.01906669465163723,0.03816971660893402,0.016865742289092243
price_accel_w,1D,7,FLAT_CHOPPY,17859,2.2816227112380316,95.97252416102837,-0.03511909156014462,-0.0478083117005517,-0.051998815567978925
