**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,hour_bucket,n,mean_fwd,win_rate
vol_mean_w,15m,DOWN_CHOPPY,us_morning,240,-18.042708333333334,0.42083333333333334
vol_mean_w,15m,DOWN_CHOPPY,us_lunch,147,-23.845238095238095,0.43537414965986393
vol_mean_w,15m,DOWN_CHOPPY,us_pm,93,-23.268817204301076,0.3333333333333333
vol_mean_w,15m,DOWN_CHOPPY,after_close,54,-127.53703703703704,0.2037037037037037
vol_mean_w,15m,FLAT_SMOOTH,us_open,255,-18.48921568627451,0.5137254901960784
vol_mean_w,15m,FLAT_SMOOTH,us_morning,672,-4.6569940476190474,0.5178571428571429
vol_mean_w,15m,FLAT_SMOOTH,us_lunch,465,15.085483870967742,0.6279569892473118
vol_mean_w,15m,FLAT_SMOOTH,us_pm,261,-0.8132183908045977,0.5478927203065134
vol_mean_w,15m,FLAT_SMOOTH,after_close,319,-5.882445141065831,0.43260188087774293
vol_mean_w,15m,FLAT_CHOPPY,us_open,417,-13.862709832134293,0.47002398081534774
vol_mean_w,15m,FLAT_CHOPPY,us_morning,1437,2.398399443284621,0.5365344467640919
vol_mean_w,15m,FLAT_CHOPPY,us_lunch,798,3.6431704260651627,0.525062656641604
vol_mean_w,15m,FLAT_CHOPPY,us_pm,531,9.25376647834275,0.551789077212806
vol_mean_w,15m,FLAT_CHOPPY,after_close,480,-11.9796875,0.5458333333333333
vol_mean_w,1h,UP_SMOOTH,pre_market,433,3.031177829099307,0.5958429561200924
vol_mean_w,1h,UP_SMOOTH,us_morning,36,316.75694444444446,0.8333333333333334
vol_mean_w,1h,UP_SMOOTH,us_lunch,108,87.84027777777777,0.6388888888888888
vol_mean_w,1h,UP_SMOOTH,us_pm,180,16.877777777777776,0.45
vol_mean_w,1h,UP_SMOOTH,after_close,660,13.654924242424242,0.6227272727272727
vol_mean_w,1h,UP_CHOPPY,pre_market,204,-11.845588235294118,0.4411764705882353
vol_mean_w,1h,UP_CHOPPY,us_morning,60,21.5125,0.5166666666666667
vol_mean_w,1h,UP_CHOPPY,us_lunch,84,28.37797619047619,0.6785714285714286
vol_mean_w,1h,UP_CHOPPY,us_pm,108,51.995370370370374,0.7222222222222222
vol_mean_w,1h,UP_CHOPPY,after_close,300,8.256666666666666,0.49666666666666665
vol_mean_w,1h,DOWN_SMOOTH,pre_market,324,0.6188271604938271,0.5123456790123457
vol_mean_w,1h,DOWN_SMOOTH,us_lunch,60,-129.04166666666666,0.13333333333333333
vol_mean_w,1h,DOWN_SMOOTH,us_pm,96,-34.791666666666664,0.46875
vol_mean_w,1h,DOWN_SMOOTH,after_close,432,-23.40335648148148,0.4722222222222222
vol_mean_w,1h,DOWN_CHOPPY,pre_market,156,-12.395833333333334,0.32051282051282054
vol_mean_w,1h,DOWN_CHOPPY,us_lunch,60,-23.945833333333333,0.36666666666666664
vol_mean_w,1h,DOWN_CHOPPY,us_pm,84,-20.145833333333332,0.3333333333333333
vol_mean_w,1h,DOWN_CHOPPY,after_close,288,-27.203993055555557,0.5138888888888888
vol_mean_w,1h,FLAT_SMOOTH,pre_market,708,1.43114406779661,0.518361581920904
vol_mean_w,1h,FLAT_SMOOTH,us_morning,60,7.529166666666667,0.6166666666666667
vol_mean_w,1h,FLAT_SMOOTH,us_lunch,138,33.266304347826086,0.6811594202898551
vol_mean_w,1h,FLAT_SMOOTH,us_pm,186,-5.709677419354839,0.5268817204301075
vol_mean_w,1h,FLAT_SMOOTH,after_close,852,3.7808098591549295,0.5152582159624414
vol_mean_w,1h,FLAT_CHOPPY,pre_market,1059,7.388810198300283,0.5316336166194523
vol_mean_w,1h,FLAT_CHOPPY,us_morning,180,5.618055555555555,0.5222222222222223
vol_mean_w,1h,FLAT_CHOPPY,us_lunch,342,24.033625730994153,0.6169590643274854
vol_mean_w,1h,FLAT_CHOPPY,us_pm,486,6.800925925925926,0.5329218106995884
vol_mean_w,1h,FLAT_CHOPPY,after_close,1572,1.4044211195928753,0.5407124681933843
vol_velocity_w,5s,UP_SMOOTH,pre_market,186,6.856182795698925,0.6290322580645161
vol_velocity_w,5s,UP_SMOOTH,asia_close,101,15.009900990099009,0.6237623762376238
vol_velocity_w,5s,UP_SMOOTH,eu_open,188,8.591755319148936,0.5957446808510638
vol_velocity_w,5s,UP_SMOOTH,us_pre,120,100.00416666666666,0.8083333333333333
vol_velocity_w,5s,UP_SMOOTH,us_open,180,50.92638888888889,0.7888888888888889
vol_velocity_w,5s,UP_SMOOTH,us_morning,204,27.063725490196077,0.6176470588235294
vol_velocity_w,5s,UP_SMOOTH,us_lunch,121,36.95454545454545,0.5867768595041323
vol_velocity_w,5s,UP_SMOOTH,us_pm,142,19.274647887323944,0.5422535211267606
vol_velocity_w,5s,UP_SMOOTH,after_close,213,14.825117370892018,0.5915492957746479
vol_velocity_w,5s,UP_CHOPPY,pre_market,79,-5.477848101265823,0.46835443037974683
vol_velocity_w,5s,UP_CHOPPY,asia_close,46,46.47282608695652,0.6304347826086957
vol_velocity_w,5s,UP_CHOPPY,eu_open,116,13.142241379310345,0.5948275862068966
vol_velocity_w,5s,UP_CHOPPY,us_pre,60,39.65833333333333,0.7
vol_velocity_w,5s,UP_CHOPPY,us_open,103,33.842233009708735,0.6310679611650486
vol_velocity_w,5s,UP_CHOPPY,us_morning,109,24.107798165137616,0.6972477064220184
vol_velocity_w,5s,UP_CHOPPY,us_lunch,78,4.227564102564102,0.5256410256410257
vol_velocity_w,5s,UP_CHOPPY,us_pm,99,25.474747474747474,0.6767676767676768
vol_velocity_w,5s,UP_CHOPPY,after_close,102,13.063725490196079,0.5588235294117647
vol_velocity_w,5s,DOWN_SMOOTH,pre_market,130,-13.384615384615385,0.3923076923076923
vol_velocity_w,5s,DOWN_SMOOTH,asia_close,76,-7.473684210526316,0.5526315789473685
vol_velocity_w,5s,DOWN_SMOOTH,eu_open,132,-17.78219696969697,0.4318181818181818
vol_velocity_w,5s,DOWN_SMOOTH,us_pre,73,-83.43150684931507,0.2328767123287671
vol_velocity_w,5s,DOWN_SMOOTH,us_open,91,-68.5521978021978,0.2857142857142857
vol_velocity_w,5s,DOWN_SMOOTH,us_morning,117,-35.76068376068376,0.4017094017094017
vol_velocity_w,5s,DOWN_SMOOTH,us_lunch,96,-47.151041666666664,0.3125
vol_velocity_w,5s,DOWN_SMOOTH,us_pm,107,-37.15654205607477,0.3644859813084112
vol_velocity_w,5s,DOWN_SMOOTH,after_close,174,-25.145114942528735,0.39655172413793105
vol_velocity_w,5s,DOWN_CHOPPY,pre_market,42,-11.125,0.3333333333333333
vol_velocity_w,5s,DOWN_CHOPPY,asia_close,40,-8.025,0.4
vol_velocity_w,5s,DOWN_CHOPPY,eu_open,76,-14.0,0.3684210526315789
vol_velocity_w,5s,DOWN_CHOPPY,us_pre,63,-26.73015873015873,0.36507936507936506
vol_velocity_w,5s,DOWN_CHOPPY,us_open,85,-19.58529411764706,0.3411764705882353
vol_velocity_w,5s,DOWN_CHOPPY,us_morning,91,-18.582417582417584,0.45054945054945056
vol_velocity_w,5s,DOWN_CHOPPY,us_lunch,63,-16.66269841269841,0.4444444444444444
vol_velocity_w,5s,DOWN_CHOPPY,us_pm,71,-28.70774647887324,0.23943661971830985
vol_velocity_w,5s,DOWN_CHOPPY,after_close,78,-17.403846153846153,0.5128205128205128
vol_velocity_w,5s,FLAT_SMOOTH,pre_market,297,0.32407407407407407,0.5084175084175084
vol_velocity_w,5s,FLAT_SMOOTH,asia_close,145,7.031034482758621,0.6413793103448275
vol_velocity_w,5s,FLAT_SMOOTH,eu_open,282,-0.1976950354609929,0.48936170212765956
vol_velocity_w,5s,FLAT_SMOOTH,us_pre,148,-7.0574324324324325,0.5337837837837838
vol_velocity_w,5s,FLAT_SMOOTH,us_open,212,-11.859669811320755,0.49056603773584906
vol_velocity_w,5s,FLAT_SMOOTH,us_morning,226,-0.8174778761061947,0.5265486725663717
vol_velocity_w,5s,FLAT_SMOOTH,us_lunch,164,14.899390243902438,0.6280487804878049
vol_velocity_w,5s,FLAT_SMOOTH,us_pm,160,0.278125,0.525
vol_velocity_w,5s,FLAT_SMOOTH,after_close,366,1.0976775956284153,0.5218579234972678
vol_velocity_w,5s,FLAT_CHOPPY,pre_market,376,4.50531914893617,0.5558510638297872
vol_velocity_w,5s,FLAT_CHOPPY,asia_close,253,-2.58102766798419,0.49407114624505927
vol_velocity_w,5s,FLAT_CHOPPY,eu_open,582,-4.543384879725086,0.49140893470790376
vol_velocity_w,5s,FLAT_CHOPPY,us_pre,374,3.228609625668449,0.5240641711229946
vol_velocity_w,5s,FLAT_CHOPPY,us_open,465,-5.830645161290323,0.5096774193548387
vol_velocity_w,5s,FLAT_CHOPPY,us_morning,518,0.7611003861003861,0.5424710424710425
vol_velocity_w,5s,FLAT_CHOPPY,us_lunch,399,1.5112781954887218,0.5037593984962406
vol_velocity_w,5s,FLAT_CHOPPY,us_pm,402,-1.324004975124378,0.472636815920398
vol_velocity_w,5s,FLAT_CHOPPY,after_close,567,-0.07980599647266313,0.54673721340388
vol_velocity_w,1m,UP_SMOOTH,pre_market,139,3.4748201438848922,0.5827338129496403
vol_velocity_w,1m,UP_SMOOTH,asia_close,95,11.286842105263158,0.5894736842105263
vol_velocity_w,1m,UP_SMOOTH,eu_open,177,8.314971751412429,0.6214689265536724
vol_velocity_w,1m,UP_SMOOTH,us_pre,126,65.34126984126983,0.753968253968254
vol_velocity_w,1m,UP_SMOOTH,us_open,202,52.71782178217822,0.7821782178217822
vol_velocity_w,1m,UP_SMOOTH,us_morning,181,44.66436464088398,0.6906077348066298
vol_velocity_w,1m,UP_SMOOTH,us_lunch,152,49.29276315789474,0.6907894736842105
vol_velocity_w,1m,UP_SMOOTH,us_pm,184,9.998641304347826,0.5108695652173914
vol_velocity_w,1m,UP_SMOOTH,after_close,177,15.30225988700565,0.5875706214689266
vol_velocity_w,1m,UP_CHOPPY,pre_market,55,-5.168181818181818,0.38181818181818183
vol_velocity_w,1m,UP_CHOPPY,asia_close,51,40.4264705882353,0.6862745098039216
vol_velocity_w,1m,UP_CHOPPY,eu_open,97,12.172680412371134,0.5463917525773195
vol_velocity_w,1m,UP_CHOPPY,us_pre,75,21.28,0.6
vol_velocity_w,1m,UP_CHOPPY,us_open,127,50.71456692913386,0.7480314960629921
vol_velocity_w,1m,UP_CHOPPY,us_morning,121,22.65495867768595,0.6528925619834711
vol_velocity_w,1m,UP_CHOPPY,us_lunch,86,13.517441860465116,0.5697674418604651
vol_velocity_w,1m,UP_CHOPPY,us_pm,103,31.682038834951456,0.6796116504854369
vol_velocity_w,1m,UP_CHOPPY,after_close,70,5.039285714285715,0.5
vol_velocity_w,1m,DOWN_SMOOTH,pre_market,100,-9.5275,0.46
vol_velocity_w,1m,DOWN_SMOOTH,asia_close,65,-13.496153846153845,0.46153846153846156
vol_velocity_w,1m,DOWN_SMOOTH,eu_open,105,-14.504761904761905,0.42857142857142855
vol_velocity_w,1m,DOWN_SMOOTH,us_pre,68,-103.80147058823529,0.19117647058823528
vol_velocity_w,1m,DOWN_SMOOTH,us_open,138,-65.6213768115942,0.2898550724637681
vol_velocity_w,1m,DOWN_SMOOTH,us_morning,107,-26.247663551401867,0.5046728971962616
vol_velocity_w,1m,DOWN_SMOOTH,us_lunch,106,-57.469339622641506,0.22641509433962265
vol_velocity_w,1m,DOWN_SMOOTH,us_pm,110,-26.58409090909091,0.4090909090909091
vol_velocity_w,1m,DOWN_SMOOTH,after_close,134,-22.225746268656717,0.3805970149253731
vol_velocity_w,1m,DOWN_CHOPPY,pre_market,36,8.368055555555555,0.5555555555555556
vol_velocity_w,1m,DOWN_CHOPPY,eu_open,77,-9.86038961038961,0.4805194805194805
vol_velocity_w,1m,DOWN_CHOPPY,us_pre,61,-0.7745901639344263,0.4918032786885246
vol_velocity_w,1m,DOWN_CHOPPY,us_open,102,-9.267156862745098,0.4117647058823529
vol_velocity_w,1m,DOWN_CHOPPY,us_morning,100,-10.4225,0.48
vol_velocity_w,1m,DOWN_CHOPPY,us_lunch,65,-25.93076923076923,0.4
vol_velocity_w,1m,DOWN_CHOPPY,us_pm,85,-36.06470588235294,0.2
vol_velocity_w,1m,DOWN_CHOPPY,after_close,44,-17.505681818181817,0.45454545454545453
vol_velocity_w,1m,FLAT_SMOOTH,pre_market,254,1.030511811023622,0.4566929133858268
vol_velocity_w,1m,FLAT_SMOOTH,asia_close,146,5.582191780821918,0.5958904109589042
vol_velocity_w,1m,FLAT_SMOOTH,eu_open,217,0.12442396313364056,0.511520737327189
vol_velocity_w,1m,FLAT_SMOOTH,us_pre,152,-2.8421052631578947,0.4934210526315789
vol_velocity_w,1m,FLAT_SMOOTH,us_open,252,-8.151785714285714,0.503968253968254
vol_velocity_w,1m,FLAT_SMOOTH,us_morning,268,-7.588619402985074,0.5485074626865671
vol_velocity_w,1m,FLAT_SMOOTH,us_lunch,183,17.07650273224044,0.6284153005464481
vol_velocity_w,1m,FLAT_SMOOTH,us_pm,220,-3.9261363636363638,0.4818181818181818
vol_velocity_w,1m,FLAT_SMOOTH,after_close,287,1.9799651567944252,0.5087108013937283
vol_velocity_w,1m,FLAT_CHOPPY,pre_market,290,6.578448275862069,0.5344827586206896
vol_velocity_w,1m,FLAT_CHOPPY,asia_close,214,-7.384345794392523,0.5046728971962616
vol_velocity_w,1m,FLAT_CHOPPY,eu_open,462,-8.854978354978355,0.474025974025974
vol_velocity_w,1m,FLAT_CHOPPY,us_pre,360,8.913194444444445,0.5638888888888889
vol_velocity_w,1m,FLAT_CHOPPY,us_open,560,-5.89375,0.5160714285714286
vol_velocity_w,1m,FLAT_CHOPPY,us_morning,558,0.32123655913978494,0.503584229390681
vol_velocity_w,1m,FLAT_CHOPPY,us_lunch,422,4.848341232227488,0.5592417061611374
vol_velocity_w,1m,FLAT_CHOPPY,us_pm,453,8.475717439293598,0.5055187637969095
vol_velocity_w,1m,FLAT_CHOPPY,after_close,344,-6.530523255813954,0.5116279069767442
vol_velocity_w,5m,UP_SMOOTH,pre_market,111,3.6373873873873874,0.5135135135135135
vol_velocity_w,5m,UP_SMOOTH,asia_close,134,7.981343283582089,0.5970149253731343
vol_velocity_w,5m,UP_SMOOTH,eu_open,158,-0.2958860759493671,0.5886075949367089
vol_velocity_w,5m,UP_SMOOTH,us_pre,170,53.11764705882353,0.7411764705882353
vol_velocity_w,5m,UP_SMOOTH,us_open,257,52.40661478599222,0.7937743190661478
vol_velocity_w,5m,UP_SMOOTH,us_morning,94,18.545212765957448,0.6595744680851063
vol_velocity_w,5m,UP_SMOOTH,us_lunch,139,61.07194244604317,0.6618705035971223
vol_velocity_w,5m,UP_SMOOTH,us_pm,175,13.06857142857143,0.52
vol_velocity_w,5m,UP_SMOOTH,after_close,192,16.177083333333332,0.5885416666666666
vol_velocity_w,5m,UP_CHOPPY,pre_market,49,7.122448979591836,0.4897959183673469
vol_velocity_w,5m,UP_CHOPPY,asia_close,66,23.696969696969695,0.5757575757575758
vol_velocity_w,5m,UP_CHOPPY,eu_open,95,0.4868421052631579,0.5263157894736842
vol_velocity_w,5m,UP_CHOPPY,us_pre,102,17.71078431372549,0.5882352941176471
vol_velocity_w,5m,UP_CHOPPY,us_open,162,61.550925925925924,0.7777777777777778
vol_velocity_w,5m,UP_CHOPPY,us_morning,58,14.65948275862069,0.6379310344827587
vol_velocity_w,5m,UP_CHOPPY,us_lunch,90,15.108333333333333,0.6111111111111112
vol_velocity_w,5m,UP_CHOPPY,us_pm,90,32.855555555555554,0.7222222222222222
vol_velocity_w,5m,UP_CHOPPY,after_close,73,-1.143835616438356,0.4931506849315068
vol_velocity_w,5m,DOWN_SMOOTH,pre_market,86,6.087209302325581,0.5581395348837209
vol_velocity_w,5m,DOWN_SMOOTH,asia_close,78,-10.429487179487179,0.48717948717948717
vol_velocity_w,5m,DOWN_SMOOTH,eu_open,102,-32.67892156862745,0.3137254901960784
vol_velocity_w,5m,DOWN_SMOOTH,us_pre,93,-103.75,0.1827956989247312
vol_velocity_w,5m,DOWN_SMOOTH,us_open,167,-62.691616766467064,0.3532934131736527
vol_velocity_w,5m,DOWN_SMOOTH,us_morning,50,-16.35,0.54
vol_velocity_w,5m,DOWN_SMOOTH,us_lunch,88,-31.741477272727273,0.3522727272727273
vol_velocity_w,5m,DOWN_SMOOTH,us_pm,121,-18.50206611570248,0.45454545454545453
vol_velocity_w,5m,DOWN_SMOOTH,after_close,150,-16.495,0.44
vol_velocity_w,5m,DOWN_CHOPPY,pre_market,38,17.17763157894737,0.631578947368421
vol_velocity_w,5m,DOWN_CHOPPY,asia_close,40,4.075,0.575
vol_velocity_w,5m,DOWN_CHOPPY,eu_open,68,-5.702205882352941,0.5294117647058824
vol_velocity_w,5m,DOWN_CHOPPY,us_pre,92,-17.8125,0.4782608695652174
vol_velocity_w,5m,DOWN_CHOPPY,us_open,127,-13.923228346456693,0.4251968503937008
vol_velocity_w,5m,DOWN_CHOPPY,us_morning,36,-25.26388888888889,0.3055555555555556
vol_velocity_w,5m,DOWN_CHOPPY,us_lunch,73,-20.0,0.3972602739726027
vol_velocity_w,5m,DOWN_CHOPPY,us_pm,76,-38.32236842105263,0.14473684210526316
vol_velocity_w,5m,DOWN_CHOPPY,after_close,48,-5.786458333333333,0.4791666666666667
vol_velocity_w,5m,FLAT_SMOOTH,pre_market,219,1.8082191780821917,0.5251141552511416
vol_velocity_w,5m,FLAT_SMOOTH,asia_close,178,7.832865168539326,0.5786516853932584
vol_velocity_w,5m,FLAT_SMOOTH,eu_open,229,1.0491266375545851,0.5502183406113537
vol_velocity_w,5m,FLAT_SMOOTH,us_pre,202,-2.1782178217821784,0.48514851485148514
vol_velocity_w,5m,FLAT_SMOOTH,us_open,333,-1.3415915915915917,0.5105105105105106
vol_velocity_w,5m,FLAT_SMOOTH,us_morning,143,-0.09615384615384616,0.5664335664335665
vol_velocity_w,5m,FLAT_SMOOTH,us_lunch,149,13.89765100671141,0.5838926174496645
vol_velocity_w,5m,FLAT_SMOOTH,us_pm,196,-6.1645408163265305,0.4846938775510204
vol_velocity_w,5m,FLAT_SMOOTH,after_close,328,3.660823170731707,0.5457317073170732
vol_velocity_w,5m,FLAT_CHOPPY,pre_market,186,10.908602150537634,0.5967741935483871
vol_velocity_w,5m,FLAT_CHOPPY,asia_close,296,-5.920608108108108,0.5135135135135135
vol_velocity_w,5m,FLAT_CHOPPY,eu_open,474,-8.852848101265822,0.47468354430379744
vol_velocity_w,5m,FLAT_CHOPPY,us_pre,512,3.439453125,0.505859375
vol_velocity_w,5m,FLAT_CHOPPY,us_open,726,-4.46728650137741,0.5275482093663911
vol_velocity_w,5m,FLAT_CHOPPY,us_morning,306,10.326797385620916,0.5751633986928104
vol_velocity_w,5m,FLAT_CHOPPY,us_lunch,367,-2.85149863760218,0.5013623978201635
vol_velocity_w,5m,FLAT_CHOPPY,us_pm,438,1.9537671232876712,0.4611872146118721
vol_velocity_w,5m,FLAT_CHOPPY,after_close,363,-17.244490358126722,0.45179063360881544
vol_velocity_w,15m,UP_SMOOTH,pre_market,48,6.385416666666667,0.5625
vol_velocity_w,15m,UP_SMOOTH,asia_close,72,10.135416666666666,0.7083333333333334
vol_velocity_w,15m,UP_SMOOTH,eu_open,84,3.7767857142857144,0.5476190476190477
vol_velocity_w,15m,UP_SMOOTH,us_pre,168,80.40625,0.7857142857142857
vol_velocity_w,15m,UP_SMOOTH,us_open,435,42.01724137931034,0.7494252873563219
vol_velocity_w,15m,UP_SMOOTH,us_morning,436,28.00745412844037,0.6628440366972477
vol_velocity_w,15m,UP_SMOOTH,us_pm,72,92.69791666666667,0.6944444444444444
vol_velocity_w,15m,UP_SMOOTH,after_close,88,20.068181818181817,0.5568181818181818
vol_velocity_w,15m,UP_CHOPPY,asia_close,54,58.49074074074074,0.5925925925925926
vol_velocity_w,15m,UP_CHOPPY,eu_open,36,-11.006944444444445,0.5833333333333334
vol_velocity_w,15m,UP_CHOPPY,us_pre,93,22.486559139784948,0.5376344086021505
vol_velocity_w,15m,UP_CHOPPY,us_open,264,37.84469696969697,0.696969696969697
vol_velocity_w,15m,UP_CHOPPY,us_morning,273,20.07967032967033,0.7106227106227107
vol_velocity_w,15m,UP_CHOPPY,after_close,36,12.270833333333334,0.5555555555555556
vol_velocity_w,15m,DOWN_SMOOTH,pre_market,31,15.5,0.7096774193548387
vol_velocity_w,15m,DOWN_SMOOTH,asia_close,39,-4.160256410256411,0.6153846153846154
vol_velocity_w,15m,DOWN_SMOOTH,eu_open,75,-6.326666666666667,0.48
vol_velocity_w,15m,DOWN_SMOOTH,us_pre,90,-110.11666666666666,0.2
vol_velocity_w,15m,DOWN_SMOOTH,us_open,270,-41.266666666666666,0.3814814814814815
vol_velocity_w,15m,DOWN_SMOOTH,us_morning,291,-27.38659793814433,0.4570446735395189
vol_velocity_w,15m,DOWN_SMOOTH,us_pm,75,6.523333333333333,0.5466666666666666
vol_velocity_w,15m,DOWN_SMOOTH,after_close,60,-44.795833333333334,0.43333333333333335
vol_velocity_w,15m,DOWN_CHOPPY,us_pre,72,-10.565972222222221,0.4722222222222222
vol_velocity_w,15m,DOWN_CHOPPY,us_open,204,-20.77573529411765,0.35294117647058826
vol_velocity_w,15m,DOWN_CHOPPY,us_morning,213,-23.985915492957748,0.4131455399061033
vol_velocity_w,15m,FLAT_SMOOTH,pre_market,91,-0.3489010989010989,0.46153846153846156
vol_velocity_w,15m,FLAT_SMOOTH,asia_close,171,-0.5716374269005848,0.52046783625731
vol_velocity_w,15m,FLAT_SMOOTH,eu_open,185,5.216216216216216,0.572972972972973
vol_velocity_w,15m,FLAT_SMOOTH,us_pre,252,-4.634920634920635,0.5158730158730159
vol_velocity_w,15m,FLAT_SMOOTH,us_open,531,-10.094632768361581,0.4990583804143126
vol_velocity_w,15m,FLAT_SMOOTH,us_morning,585,-6.538461538461538,0.5008547008547009
vol_velocity_w,15m,FLAT_SMOOTH,after_close,125,-9.712,0.4
vol_velocity_w,15m,FLAT_CHOPPY,pre_market,66,13.193181818181818,0.6666666666666666
vol_velocity_w,15m,FLAT_CHOPPY,asia_close,114,-35.67982456140351,0.34210526315789475
vol_velocity_w,15m,FLAT_CHOPPY,eu_open,184,8.146739130434783,0.5434782608695652
vol_velocity_w,15m,FLAT_CHOPPY,us_pre,486,8.693930041152264,0.5308641975308642
vol_velocity_w,15m,FLAT_CHOPPY,us_open,1176,-5.901360544217687,0.5068027210884354
vol_velocity_w,15m,FLAT_CHOPPY,us_morning,1215,4.083333333333333,0.5440329218106996
vol_velocity_w,15m,FLAT_CHOPPY,us_lunch,51,-19.862745098039216,0.43137254901960786
vol_velocity_w,15m,FLAT_CHOPPY,us_pm,177,12.426553672316384,0.559322033898305
vol_velocity_w,15m,FLAT_CHOPPY,after_close,195,11.001282051282052,0.5897435897435898
vol_velocity_w,1h,UP_SMOOTH,us_open,270,33.93055555555556,0.7148148148148148
vol_velocity_w,1h,UP_SMOOTH,us_morning,528,37.21685606060606,0.6931818181818182
vol_velocity_w,1h,UP_SMOOTH,us_lunch,276,47.52807971014493,0.6992753623188406
vol_velocity_w,1h,UP_SMOOTH,us_pm,180,35.144444444444446,0.5277777777777778
vol_velocity_w,1h,UP_SMOOTH,after_close,180,30.358333333333334,0.6222222222222222
vol_velocity_w,1h,UP_CHOPPY,us_open,180,12.455555555555556,0.6444444444444445
vol_velocity_w,1h,UP_CHOPPY,us_morning,360,21.65486111111111,0.6944444444444444
vol_velocity_w,1h,UP_CHOPPY,us_lunch,120,16.952083333333334,0.6
vol_velocity_w,1h,UP_CHOPPY,us_pm,84,50.13392857142857,0.6547619047619048
vol_velocity_w,1h,UP_CHOPPY,after_close,48,33.479166666666664,0.6875
vol_velocity_w,1h,DOWN_SMOOTH,us_open,186,-18.099462365591396,0.46236559139784944
vol_velocity_w,1h,DOWN_SMOOTH,us_morning,336,-33.072916666666664,0.4166666666666667
vol_velocity_w,1h,DOWN_SMOOTH,us_lunch,174,-64.27011494252874,0.22413793103448276
vol_velocity_w,1h,DOWN_SMOOTH,us_pm,126,-40.08531746031746,0.3492063492063492
vol_velocity_w,1h,DOWN_SMOOTH,after_close,84,-125.30357142857143,0.3333333333333333
vol_velocity_w,1h,DOWN_CHOPPY,us_open,126,-26.41269841269841,0.3333333333333333
vol_velocity_w,1h,DOWN_CHOPPY,us_morning,240,-16.196875,0.44583333333333336
vol_velocity_w,1h,DOWN_CHOPPY,us_lunch,102,-22.186274509803923,0.4117647058823529
vol_velocity_w,1h,DOWN_CHOPPY,us_pm,78,-4.660256410256411,0.4230769230769231
vol_velocity_w,1h,DOWN_CHOPPY,after_close,48,-123.70833333333333,0.3333333333333333
vol_velocity_w,1h,FLAT_SMOOTH,us_open,336,-14.091517857142858,0.5059523809523809
vol_velocity_w,1h,FLAT_SMOOTH,us_morning,672,-4.6569940476190474,0.5178571428571429
vol_velocity_w,1h,FLAT_SMOOTH,us_lunch,408,19.207107843137255,0.6666666666666666
vol_velocity_w,1h,FLAT_SMOOTH,us_pm,276,0.8215579710144928,0.5688405797101449
vol_velocity_w,1h,FLAT_SMOOTH,after_close,264,-15.965909090909092,0.3068181818181818
vol_velocity_w,1h,FLAT_CHOPPY,us_pre,30,81.0,0.9666666666666667
vol_velocity_w,1h,FLAT_CHOPPY,us_open,750,-5.149333333333334,0.5093333333333333
vol_velocity_w,1h,FLAT_CHOPPY,us_morning,1380,2.479891304347826,0.5369565217391304
vol_velocity_w,1h,FLAT_CHOPPY,us_lunch,612,8.654411764705882,0.5424836601307189
vol_velocity_w,1h,FLAT_CHOPPY,us_pm,492,6.285060975609756,0.5609756097560976
vol_velocity_w,1h,FLAT_CHOPPY,after_close,384,-15.90234375,0.5416666666666666
price_velocity_w,5s,UP_SMOOTH,pre_market,183,2.319672131147541,0.6010928961748634
price_velocity_w,5s,UP_SMOOTH,asia_close,116,15.821120689655173,0.5948275862068966
price_velocity_w,5s,UP_SMOOTH,eu_open,253,4.8310276679841895,0.5849802371541502
price_velocity_w,5s,UP_SMOOTH,us_pre,129,129.3875968992248,0.8294573643410853
price_velocity_w,5s,UP_SMOOTH,us_open,202,47.78589108910891,0.7722772277227723
price_velocity_w,5s,UP_SMOOTH,us_morning,174,58.581896551724135,0.6839080459770115
price_velocity_w,5s,UP_SMOOTH,us_lunch,100,68.2175,0.73
price_velocity_w,5s,UP_SMOOTH,us_pm,112,17.84375,0.4732142857142857
price_velocity_w,5s,UP_SMOOTH,after_close,221,15.30316742081448,0.6425339366515838
price_velocity_w,5s,UP_CHOPPY,pre_market,93,-0.5403225806451613,0.3978494623655914
price_velocity_w,5s,UP_CHOPPY,asia_close,72,24.15277777777778,0.5833333333333334
price_velocity_w,5s,UP_CHOPPY,eu_open,147,10.210884353741497,0.5986394557823129
price_velocity_w,5s,UP_CHOPPY,us_pre,58,35.043103448275865,0.6379310344827587
price_velocity_w,5s,UP_CHOPPY,us_open,105,42.20952380952381,0.6857142857142857
price_velocity_w,5s,UP_CHOPPY,us_morning,112,30.167410714285715,0.6875
price_velocity_w,5s,UP_CHOPPY,us_lunch,66,25.556818181818183,0.6212121212121212
price_velocity_w,5s,UP_CHOPPY,us_pm,65,31.54230769230769,0.6923076923076923
price_velocity_w,5s,UP_CHOPPY,after_close,95,1.8078947368421052,0.4
price_velocity_w,5s,DOWN_SMOOTH,pre_market,160,-3.9046875,0.40625
price_velocity_w,5s,DOWN_SMOOTH,asia_close,82,-8.201219512195122,0.4634146341463415
price_velocity_w,5s,DOWN_SMOOTH,eu_open,141,-14.648936170212766,0.41843971631205673
price_velocity_w,5s,DOWN_SMOOTH,us_pre,52,-74.90865384615384,0.25
