x_feature,y_feature,pair,regime_2d,n,corr_xy,interaction_rms,max_abs_cell_fwd,best_cell_xq,best_cell_yq
L3_4h_z_high_w,L2_1D_vol_sigma_w,L3_4h_z_high_w__x__L2_1D_vol_sigma_w,DOWN_CHOPPY,2988,-0.3945698064623155,5.2939348579285275,-28.630208333333332,2,2
L3_4h_z_high_w,L2_1D_vol_sigma_w,L3_4h_z_high_w__x__L2_1D_vol_sigma_w,FLAT_SMOOTH,9402,0.08425435153372855,1.397174137245056,8.256218905472636,0,1
L3_4h_z_high_w,L2_1D_vol_sigma_w,L3_4h_z_high_w__x__L2_1D_vol_sigma_w,FLAT_CHOPPY,18123,0.14071353126436473,3.838611392673688,-12.309992283950617,2,2
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,UP_SMOOTH,6978,0.7394545294253042,8.198870051721716,35.400775416427344,0,0
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,UP_CHOPPY,3924,0.8015829330335051,9.41864940608287,30.385833333333334,2,1
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,DOWN_SMOOTH,4662,0.7563548464013753,12.709602120941414,-49.427083333333336,2,1
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,DOWN_CHOPPY,2988,0.7532497173732803,26.338921075008905,-94.29166666666667,2,1
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,FLAT_SMOOTH,9402,0.8513469307750853,4.888505908480453,11.921875,2,0
L3_4h_z_high_w,L3_4h_z_low_w,L3_4h_z_high_w__x__L3_4h_z_low_w,FLAT_CHOPPY,18123,0.6777595037380576,7.5677077973252995,16.942708333333332,0,2
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,UP_SMOOTH,6978,0.24842715364541684,11.393815069633618,55.003780718336486,0,2
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,UP_CHOPPY,3924,0.17795199481850665,3.684618404685952,21.632440476190474,0,2
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,DOWN_SMOOTH,4662,0.16666274844066237,3.8115207334498935,-34.16736111111111,1,0
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,DOWN_CHOPPY,2988,-0.02917116868424676,13.133829165397753,-52.36666666666667,2,0
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,FLAT_SMOOTH,9402,0.049535344753426476,1.458514796678911,8.956925675675675,0,0
L3_4h_z_high_w,L2_4h_price_accel_w,L3_4h_z_high_w__x__L2_4h_price_accel_w,FLAT_CHOPPY,18027,0.04025140937016712,4.319122852928764,-14.518593189964157,2,2
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,UP_SMOOTH,6978,0.11881929269179604,12.588837417456716,61.07142857142857,0,2
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,UP_CHOPPY,3924,0.093297277971327,2.1897019894638112,24.61637931034483,0,2
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,-0.32485943688663127,9.437160510123732,-40.88100961538461,2,1
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,-0.31643945131531376,5.490525961972412,-26.55625,2,1
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,FLAT_SMOOTH,9402,0.24118560966485905,2.7779014136209983,13.241319444444445,0,2
L3_4h_z_high_w,L1_1D_bar_range,L3_4h_z_high_w__x__L1_1D_bar_range,FLAT_CHOPPY,18123,0.11388889119226858,2.8455201540285735,-10.857610887096774,2,2
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,UP_SMOOTH,6978,-0.05625607526065789,5.775549959527251,45.89926160337553,0,2
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,UP_CHOPPY,3924,-0.2816298791466953,5.515071077624609,35.743348115299334,0,0
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,DOWN_SMOOTH,4662,0.2664733070607617,5.72609654365405,-39.50420168067227,0,1
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,DOWN_CHOPPY,2988,0.1139491232859455,9.79875388922549,-34.76937984496124,0,2
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,FLAT_SMOOTH,9402,0.08308798611646855,2.651836317344113,-6.1831825657894735,2,2
L2_4h_price_velocity_w,L2_15m_price_velocity_w,L2_4h_price_velocity_w__x__L2_15m_price_velocity_w,FLAT_CHOPPY,18075,0.025629676689290462,1.3487108309018156,-5.948954788526981,1,2
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,UP_SMOOTH,6978,0.06142135665623594,7.406165638943849,43.566756272401435,0,2
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,UP_CHOPPY,3924,-0.7245627204814495,7.8520608928022035,28.662037037037038,0,0
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,DOWN_SMOOTH,4662,-0.5593607099701684,11.844399240644828,-41.88409961685824,0,2
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,DOWN_CHOPPY,2988,-0.19202418793422535,5.050237025168266,-26.41358024691358,1,1
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,FLAT_SMOOTH,9402,0.12274647969766797,2.198413804096226,6.89527027027027,1,2
L2_4h_price_velocity_w,L2_1D_vol_sigma_w,L2_4h_price_velocity_w__x__L2_1D_vol_sigma_w,FLAT_CHOPPY,18075,-0.27780914286418334,2.782930617968058,7.2186147186147185,0,0
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,UP_SMOOTH,6978,-0.028500673833097782,8.120448054834473,62.530634573304155,0,0
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,UP_CHOPPY,3924,0.06691300187674018,8.753182944649359,44.81327160493827,0,1
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,DOWN_SMOOTH,4662,0.32225852734169025,7.196109682476797,-48.92434210526316,0,2
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,DOWN_CHOPPY,2988,-0.01715788295826181,6.285384394321204,-32.599303135888505,1,1
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,FLAT_SMOOTH,9402,-0.02238819586043968,2.5545642180829793,-13.169894366197184,2,2
L2_4h_price_velocity_w,L3_4h_z_low_w,L2_4h_price_velocity_w__x__L3_4h_z_low_w,FLAT_CHOPPY,18075,0.02028480975082167,2.940971283202938,14.945104697226938,0,0
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,UP_SMOOTH,6978,0.2886969640603979,4.437354538695163,43.04567901234568,0,1
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,UP_CHOPPY,3924,-0.13446255731980708,5.388156585689564,35.17897727272727,0,2
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,DOWN_SMOOTH,4662,0.36201728986514725,10.572022461024826,-42.60885416666667,0,1
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,DOWN_CHOPPY,2988,0.11399207303427475,6.259858727765008,-30.623456790123456,0,2
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,FLAT_SMOOTH,9402,0.1530990939602244,2.4071240632532414,4.283808479532164,1,1
L2_4h_price_velocity_w,L2_4h_price_accel_w,L2_4h_price_velocity_w__x__L2_4h_price_accel_w,FLAT_CHOPPY,18027,0.08196590994848624,2.3255261482352574,6.293679549114332,0,0
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,UP_SMOOTH,6978,0.27549982386489,8.10045530565608,49.221326164874554,0,1
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,UP_CHOPPY,3924,-0.5394753730760269,4.814781425055085,24.416666666666668,0,2
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,-0.4141656681050411,3.952505662563894,-34.64404761904762,0,1
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,-0.37255766728003614,5.587885035716787,-22.48472222222222,1,1
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,FLAT_SMOOTH,9402,0.2408620734160184,3.378782238601853,12.121794871794872,1,2
L2_4h_price_velocity_w,L1_1D_bar_range,L2_4h_price_velocity_w__x__L1_1D_bar_range,FLAT_CHOPPY,18075,-0.03509448954786003,2.1457005703538616,7.5264341957255345,0,0
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,UP_SMOOTH,6978,0.2203157319388413,3.611124502102643,32.573970037453186,2,2
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,UP_CHOPPY,3924,0.22331249798859823,7.352498296866609,41.662470023980816,0,2
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,DOWN_SMOOTH,4662,-0.17803085403760788,5.216684766386483,-39.253753753753756,0,2
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,DOWN_CHOPPY,2988,-0.14313000888121127,8.321837409184887,-31.385416666666668,0,1
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,FLAT_SMOOTH,9402,-0.10335760413950562,0.8563050765018752,-3.103909465020576,2,2
L2_15m_price_velocity_w,L2_1D_vol_sigma_w,L2_15m_price_velocity_w__x__L2_1D_vol_sigma_w,FLAT_CHOPPY,18123,-0.05253617444670528,1.0382532933284117,5.346253602305476,0,0
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,UP_SMOOTH,6978,-0.14940231617410255,6.773040739408297,42.04296066252588,2,0
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,UP_CHOPPY,3924,-0.0876411890977917,5.249290794862192,34.943243243243245,0,0
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,DOWN_SMOOTH,4662,0.1794001743291869,3.17021013205718,-32.96095717884131,0,1
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,DOWN_CHOPPY,2988,0.03997382634241832,4.280576643200731,-31.43797709923664,2,1
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,FLAT_SMOOTH,9402,0.08771559116653972,1.9717711984838462,-13.758760951188986,2,2
L2_15m_price_velocity_w,L3_4h_z_low_w,L2_15m_price_velocity_w__x__L3_4h_z_low_w,FLAT_CHOPPY,18123,-0.05994252246359258,4.177568116562245,13.855338541666667,0,0
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,UP_SMOOTH,6978,0.36862211347368895,5.728295119291822,37.52263083451202,2,1
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,UP_CHOPPY,3924,0.2230465382919102,8.670290690595023,44.24556213017752,0,2
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,DOWN_SMOOTH,4662,0.2512555850815224,5.555486129701938,-33.99629629629629,0,0
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,DOWN_CHOPPY,2988,0.1673733884581519,4.029362332837147,-22.456632653061224,0,2
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,FLAT_SMOOTH,9402,0.13447061007423322,2.8640127902096477,5.735748218527316,0,2
L2_15m_price_velocity_w,L2_4h_price_accel_w,L2_15m_price_velocity_w__x__L2_4h_price_accel_w,FLAT_CHOPPY,18027,0.19439156257875248,2.5372989971545743,-8.088616981831665,2,2
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,UP_SMOOTH,7146,0.18545310326424264,3.91326430979822,36.615945437441205,2,2
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,UP_CHOPPY,3924,0.00441912744070923,2.905762345204349,25.983570159857905,0,2
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,-0.10996219237871933,2.1182752908841724,-31.569789674952197,0,1
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,-0.14447368827981447,13.678451797233096,-38.504681647940075,0,1
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,FLAT_SMOOTH,9855,0.011402819560016413,3.4764083742997887,7.583849557522124,0,2
L2_15m_price_velocity_w,L1_1D_bar_range,L2_15m_price_velocity_w__x__L1_1D_bar_range,FLAT_CHOPPY,18303,-0.10646523692758303,1.082605688878083,-6.818781264211005,2,2
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,UP_SMOOTH,6978,-0.0019389076341842614,12.219412212600801,65.34615384615384,2,0
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,UP_CHOPPY,3924,0.14196133646704082,3.7527691893380655,30.076171875,2,1
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,DOWN_SMOOTH,4662,-0.10857204061421834,4.956122905889063,-36.569302721088434,2,0
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,DOWN_CHOPPY,2988,-0.3187337243904181,8.43830888949207,-38.98898678414097,1,1
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,FLAT_SMOOTH,9402,-0.0031073037825568176,1.4312074849549437,8.346955128205128,2,0
L2_1D_vol_sigma_w,L3_4h_z_low_w,L2_1D_vol_sigma_w__x__L3_4h_z_low_w,FLAT_CHOPPY,18123,0.15702650814244848,4.563467335417834,15.821151129943503,2,0
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,UP_SMOOTH,6978,0.3309299868457787,5.3881530965579865,28.517287234042552,2,2
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,UP_CHOPPY,3924,0.25897795191780243,5.232408168795788,19.655913978494624,2,0
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,DOWN_SMOOTH,4662,-0.1758334783717965,5.537571086901633,-41.920138888888886,2,0
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,DOWN_CHOPPY,2988,0.06597041855260113,4.475166072734526,-29.101293103448278,2,2
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,FLAT_SMOOTH,9402,-0.20097032535162795,3.3350518955280113,-7.639136904761905,2,1
L2_1D_vol_sigma_w,L2_4h_price_accel_w,L2_1D_vol_sigma_w__x__L2_4h_price_accel_w,FLAT_CHOPPY,18027,-0.034651880289528675,2.289352060261054,-6.245412844036697,2,2
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,UP_SMOOTH,6978,0.6695704749366445,6.596192125041813,30.104310344827585,2,2
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,UP_CHOPPY,3924,0.7304481660898666,7.52894573461724,24.98155737704918,2,2
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,0.2709180163232688,8.260732560556571,-47.42540322580645,2,1
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,0.6544826075517309,4.3616410355633155,-20.72470238095238,1,0
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,FLAT_SMOOTH,9402,0.32042860844806276,2.1816124663010226,-7.182291666666667,2,1
L2_1D_vol_sigma_w,L1_1D_bar_range,L2_1D_vol_sigma_w__x__L1_1D_bar_range,FLAT_CHOPPY,18123,0.6498798268213106,4.825005512075925,11.890514184397164,2,0
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,UP_SMOOTH,6978,-0.02222955487177252,6.012824043422304,36.21445086705202,0,2
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,UP_CHOPPY,3924,0.03757375025399996,4.357885223112567,29.444444444444443,1,2
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,DOWN_SMOOTH,4662,0.4341527104208576,7.409507956335537,-37.60037878787879,2,0
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,DOWN_CHOPPY,2988,0.2800224714874749,5.778396161532913,-30.75,1,0
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,FLAT_SMOOTH,9402,0.14862116544884418,2.8422284687723054,-12.29775828460039,2,0
L3_4h_z_low_w,L2_4h_price_accel_w,L3_4h_z_low_w__x__L2_4h_price_accel_w,FLAT_CHOPPY,18027,0.14780478643850609,4.192540608638435,-10.070143884892087,2,0
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,UP_SMOOTH,6978,0.1587754911394529,12.38215642604329,63.139544025157235,0,2
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,UP_CHOPPY,3924,0.2604444165794448,4.981823981880817,29.96875,0,2
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,-0.26263553777988397,7.852966432224877,-39.056064073226544,1,1
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,-0.09522665206235852,5.466187232941689,-35.916256157635466,1,1
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,FLAT_SMOOTH,9402,0.20638200247708688,4.813066256379773,15.88527397260274,0,2
L3_4h_z_low_w,L1_1D_bar_range,L3_4h_z_low_w__x__L1_1D_bar_range,FLAT_CHOPPY,18123,0.16340984584507945,4.919116522319742,12.392392966360855,0,2
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,UP_SMOOTH,6978,0.3467357941761187,8.31695958472651,41.86574074074074,1,1
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,UP_CHOPPY,3924,0.05887479468441323,5.1747062819283,23.897035256410255,2,2
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,DOWN_SMOOTH,4662,-0.05344441124567272,7.247940647415796,-34.019890795631824,1,1
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,DOWN_CHOPPY,2988,0.06247953275085442,5.079381219197184,-22.369949494949495,2,2
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,FLAT_SMOOTH,9402,0.01870207674342747,3.0531613709382457,-7.605273752012883,0,1
L2_4h_price_accel_w,L1_1D_bar_range,L2_4h_price_accel_w__x__L1_1D_bar_range,FLAT_CHOPPY,18027,-0.12172192444836152,2.7521248898696378,7.316685424873382,0,1
